Размещение на сайте;Название;Цена минус 5%;oldPrice;Цена;discauntPrice;Фотографии;Описание;Артикул;Цвет;Мощность (Ватт);Напряжение (Вольт);Цветовая температура (К);Срок службы (Час);Размеры мм (длина * толщина);Модель;Цоколь
Серия Ecola-Light - наиболее массовые позиции;Светильник Ecola Light GX53 LED ДПП 03-9-002 Овал накладной 2*GX53 прозрачный IP65 белый 280*175*105;382.84999999999997;;403;;http://svetonik.ru/upload/iblock/0e2/0e2afc42b9a589482778316bc0285e17.png;·         ·                  ;11089;;;;;;;;
Серия Ecola-Light - наиболее массовые позиции;Светильник Ecola Light GX53 LED ДПП 03-9-002 Овал накладной 2*GX53 матовый IP65 белый 280*175*105;389.5;;410;;http://svetonik.ru/upload/iblock/b63/b637fe1ae1afc92faf7a4625226e45cb.png;;11090;;;;;;;;
Серия Ecola-Light - наиболее массовые позиции;Светильник Ecola Light GX53 LED ДПП 03-18-002 Круг накладной 3*GX53 прозрачный  IP65 белый 280*90;475.95;;501;;http://svetonik.ru/upload/iblock/aa3/aa3d8c9ada21daeff3cb18643a1a0f6b.png;·         ·                  ;11091;;;;;;;;
Серия Ecola-Light - наиболее массовые позиции;Светильник Ecola Light GX53 LED ДПП 03-18-002 Круг накладной 3*GX53 матовый  IP65 белый 280*90;481.65;;507;;http://svetonik.ru/upload/iblock/e2c/e2c3012accf6fc35419d5fbdeef31b16.png;·         ·                  ;11092;;;;;;;;
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED ДПП 03-7-001 светильник круг накл. 1*GX53 прозр. стекло  IP65 бел. 185x185x85;266.0;;280;;http://svetonik.ru/upload/iblock/e0a/e0aed698d8831acf1b0a7e218934096e.png;·         ·                  ;11111;Белый;;;;;185x185x85;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED ДПП 03-7-001 светильник круг накл. 1*GX53 матовое стекло  IP65 бел. 185x185x85;284.05;;299;;http://svetonik.ru/upload/iblock/2b0/2b0ae7fe4dc2964b9d5764b864f83ada.png;·         ·                  ;11112;Белый;;;;;185x185x85;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED ДПО12-2х8-002 светильник прямоугольный накладной 5*GX53 прозр. бел. 638х165х70;389.5;;410;;http://svetonik.ru/upload/iblock/3cf/3cf1dd07b22497b000adcc597f453b57.png;;11132;;;;;;;;
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED ДПО12-2х8-002 светильник прямоугольный накладной 5*GX53 матовый бел. 638х165х70;389.5;;410;;http://svetonik.ru/upload/iblock/5cb/5cb003242b2a7353abb2d18e2e82cf38.png;;11131;;;;;;638х165х70;ДПО12-2х8-002;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED 11,5W Tablet 220V 6400K 27x75 матовое стекло (композит) 30000h;80.75;;85;;http://svetonik.ru/upload/iblock/729/729d3797ff01167c935746d452a65daa.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";12422751;;11.5;220;6400;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED 11,5W Tablet 220V 4200K 27x75 матовое стекло (композит) 30000h;77.89999999999999;;82;;http://svetonik.ru/upload/iblock/4b3/4b367a3d93db724f78e6ca9a6e2ed408.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";12422724;;11.5;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED 11,5W Tablet 220V 2800K 27x75 матовое стекло (композит) 30000h;76.95;;81;;http://svetonik.ru/upload/iblock/89f/89ffad07af4236a5bd09cf03799f3733.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";12422711;;11.5;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  8,0W Tablet 220V 4200K 27x75 матовое стекло 30000h (1 из ч/б уп. по 10);57.0;;60;;http://svetonik.ru/upload/iblock/75c/75c443c589d064dcc17e9f3546f6241a.png;"Ecola-Light

ВНИМАНИЕ! Лампа продается черно-белой упаковкой по 10 штук. Цена за одну лампу.

Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";11983452;;8;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  8,0W Tablet 220V 2800K 27x75 матовое стекло 30000h  (1 из ч/б уп. по 10);56.05;;59;;http://svetonik.ru/upload/iblock/392/392e734d17e590b3985a241805bbe3f7.png;"Ecola-Light

ВНИМАНИЕ! Лампа продается черно-белой упаковкой по 10 штук. Цена за одну лампу.

Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";11983445;;8;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6.0W Tablet 220V 6400K 27x75 матовое стекло 30000h;54.15;;57;;http://svetonik.ru/upload/iblock/b5e/b5e7206f7c0244c3ab5ae74698d6ad2b.png;Лампа светодиодная Ecola Light GX53 LED  6.0W Tablet 220V 6400K  (яркий белый свет). Матовое стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.Светоотдача соответствует 60-ваттной галогеновой лампе накаливания или 12-ваттной энергосберегающей лампе GX53.  Светодиоды   изначально светят в одну сторону, и поэтому не возникает потерь света   (до15-20%) при отражении, которые неизбежны в других   лампах-рефлекторах. Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки;11364;;6;220;6400;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6.0W Tablet 220V 4200K 27x75 прозрачное стекло 30000h;50.349999999999994;;53;;http://svetonik.ru/upload/iblock/c19/c19d8b5dc6cc2d75a10308c776f5cd1f.png;;11363;;6;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6.0W Tablet 220V 4200K 27x75 матовое стекло 30000h;50.349999999999994;;53;;http://svetonik.ru/upload/iblock/bb0/bb03d85f6d83edfe8f9155f9a7758975.png;Лампа светодиодная Ecola Light GX53 LED  6.0W Tablet 220V 4200K  (естественно-белый свет). Матовое стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.Светоотдача соответствует 60-ваттной галогеновой лампе накаливания или 12-ваттной энергосберегающей лампе GX53.  Светодиоды   изначально светят в одну сторону, и поэтому не возникает потерь света   (до15-20%) при отражении, которые неизбежны в других   лампах-рефлекторах. Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки;11202;;6;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6.0W Tablet 220V 2800K 27x75 прозрачное стекло 30000h;44.65;;47;;http://svetonik.ru/upload/iblock/b31/b3156f5fdaddfb4cf2aa70ee9107036b.png;Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы, и тем более у горячей галогенки.;11362;;6;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6.0W Tablet 220V 2800K 27x75 матовое стекло 30000h;50.349999999999994;;53;;http://svetonik.ru/upload/iblock/04f/04f2e5ebd403c053351416d38273fb70.png;Лампа светодиодная Ecola Light GX53 LED  6.0W Tablet 220V 2800K  (теплый белый, как лампа накаливания). Матовое стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.Светоотдача соответствует 60-ваттной галогеновой лампе накаливания или 12-ваттной энергосберегающей лампе GX53.  Светодиоды  изначально светят в одну сторону, и поэтому не возникает потерь света  (до15-20%) при отражении, которые неизбежны в других  лампах-рефлекторах. Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки;11201;;6;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6,0W Tablet 220V 4200K 27x75 матовое стекло 30000h (1 из ч/б уп. по 10);49.4;;52;;http://svetonik.ru/upload/iblock/9f8/9f812ea66819e41ce4641d3c1d6b1a0b.png;"Ecola-Light

ВНИМАНИЕ! Лампа продается черно-белой упаковкой по 10 штук. Цена за одну лампу.

Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";11981154;;6;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  6,0W Tablet 220V 2800K 27x75 матовое стекло 30000h (1 из ч/б уп. по 10);46.55;;49;;http://svetonik.ru/upload/iblock/137/1374e638bf73f03c2815ced7bb5ea848.png;"Ecola-Light

ВНИМАНИЕ! Лампа продается черно-белой упаковкой по 10 штук. Цена за одну лампу.

Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";11981152;;6;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  4.2W Tablet 220V 6400K 27x75 матовое стекло 30000h;39.9;;42;;http://svetonik.ru/upload/iblock/fd7/fd7a240ca4eaa7fce15f656e259813f3.png;;11219;;4.2;220;6400;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53 LED  4.2W Tablet 220V 4200K прозрачное стекло 30000h;34.199999999999996;;36;;http://svetonik.ru/upload/iblock/048/048d037200df1884cc439677e730e019.png;"Лампа светодиодная Ecola Light GX53 LED  4.2W Tablet 220V 4200K  (естественно-белый). Прозрачное стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.  С  ассортиментом светильников GX53 Вы можете ознакомиться в разделах  нашего магазина: ""Встраиваемые точечные светильники-споты  GX53"",""Накладные светильники GX53"",""Поворотные светильники GX53"".Светоотдача соответствует 45-и ваттной галогеновой лампе накаливания или 9-ваттной энергосберегающей лампе GX53.  Светодиоды  изначально светят в одну сторону, и поэтому не возникает потерь света  (до15-20%) при отражении, которые неизбежны в других лампах-рефлекторах.  Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки";10719;;4.2;220;4200;30000;27х75;Tablet;GX53
Серия Ecola-Light - наиболее массовые позиции;НОВИНКА! Лампа светодиодная Ecola Light GX53 LED 3.0W Tablet 220V 4200K матовое стекло 27х75 30000h;24.7;;26;;http://svetonik.ru/upload/iblock/131/131d95dadab8b572115f8f52969b6089.png;Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы, и тем более у горячей галогенки.;11270;;3;220;4200;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;НОВИНКА!Лампа светодиодная Ecola Light GX53 LED 3.0W Tablet 220V 2800K матовое стекло 27х75 30000h;24.7;;26;;http://svetonik.ru/upload/iblock/f69/f6918a336473893282cbfdb689260039.png;Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы, и тем более у горячей галогенки.;11269;;3;220;2800;30000;27х75;;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53   LED  4.2W Tablet 220V 4200K матовое стекло 30000h;46.55;;49;;http://svetonik.ru/upload/iblock/86d/86d365b962c9de3d66286d55cbd385dc.png;"Лампа светодиодная Ecola Light GX53 LED  4.2W Tablet 220V 4200K  (естественно-белый). Матовое стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.  С ассортиментом светильников GX53 Вы можете ознакомиться в разделах нашего магазина: ""Встраиваемые точечные светильники-споты GX53"",""Накладные светильники GX53"",""Поворотные светильники GX53"".Светоотдача соответствует 45-и ваттной галогеновой лампе накаливания или 9-ваттной энергосберегающей лампе GX53.  Светодиоды изначально светят в одну сторону, и поэтому не возникает потерь света (до15-20%) при отражении, которые неизбежны в других лампах-рефлекторах. Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки";10721;;4.2;220;4200;30000;27х75;Tablet;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53   LED  4.2W Tablet 220V 2800K прозрачное стекло 30000h;34.199999999999996;;36;;http://svetonik.ru/upload/iblock/cfe/cfec99662b1b6c3c8e45e6f85e4e28a3.png;"Светодиодная (LED) лампа Экола рефлектор. Цоколь GX53, 4.2W, цветовая температура 2800K (теплый белый - как лампа накаливания). Прозрачное стекло.Подходит к тонким-точечным светильникам-спотам Ecola GX53.  С  ассортиментом светильников GX53 Вы можете ознакомиться в разделах  нашего магазина: ""Встраиваемые точечные светильники-споты  GX53"",""Накладные светильники GX53"",""Поворотные светильники GX53"".Светоотдача соответствует 45-и ваттной галогеновой лампе накаливания или 9-ваттной энергосберегающей лампе GX53.  Светодиоды  изначально светят в одну сторону, и поэтому не возникает потерь света  (до15-20%) при отражении, которые неизбежны в других лампах-рефлекторах.  Средний срок службы - 30 тысяч часов - значительно выше, чем у энергосберегающей лампы и уж тем более у горячей галогенки";10718;;4.2;220;2800;30000;27х75;Tablet;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light GX53   LED  4.2W Tablet 220V 2800K матовое стекло 30000h;36.1;;38;;http://svetonik.ru/upload/iblock/2b7/2b7b576cf664f2dc23808eea1faa1de2.png;;10720;;4.2;220;2800;30000;27х75;Tablet;GX53
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  7,0W 220V E27 4000K свеча (композит) 103x37;46.55;;49;;http://svetonik.ru/upload/iblock/7b3/7b3f4e928a37d4f3bedb4f25881c9054.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";17723412;;7;220;4000;30000;103х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  7,0W 220V E27 2700K свеча (композит) 103x37;46.55;;49;;http://svetonik.ru/upload/iblock/d75/d753ed714924e99e79745192e0e5f156.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";17723410;;7;220;2700;30000;103х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  7,0W 220V E14 4000K свеча (композит) 105x37;46.55;;49;;http://svetonik.ru/upload/iblock/5cd/5cd66a0bef21c5a04e4babf032267f60.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";17723408;;7;220;4000;30000;105х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  7,0W 220V E14 2700K свеча (композит) 105x37;46.55;;49;;http://svetonik.ru/upload/iblock/70f/70f0a3c184ad55513c19c6585a013418.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";17723406;;7;220;2700;30000;105х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  6,0W 220V E27 4000K свеча 100x37;46.55;;49;;http://svetonik.ru/upload/iblock/8e2/8e2e4dee327b6aa9ed7b2de27fc317b0.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7701497;;6;220;4000;30000;100х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  6,0W 220V E27 2700K свеча 100x37;46.55;;49;;http://svetonik.ru/upload/iblock/a12/a12d296ba005b23ea529771c87ecb886.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7701475;;6;220;2700;30000;100х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  6,0W 220V E14 4000K свеча 100x37;46.55;;49;;http://svetonik.ru/upload/iblock/d66/d66f99a0fca0615991351a24560bbf2b.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7701459;;6;220;4000;30000;100х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  6,0W 220V E14 2700K свеча 100x37;46.55;;49;;http://svetonik.ru/upload/iblock/259/259d76ad27008ed17facaf5fb3634317.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7701456;;6;220;2700;30000;100х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  5,0W 220V E27 4000K свеча 100x37;43.699999999999996;;46;;http://svetonik.ru/upload/iblock/6f6/6f61efff4356725625495e68e8732535.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7668760;;5;220;4000;30000;100х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  5,0W 220V E27 2700K свеча 100x37;41.8;;44;;http://svetonik.ru/upload/iblock/d96/d9604ccd7761c73e4510d4b54b0719cf.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7668758;;5;220;2700;30000;100х37;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  5,0W 220V E14 4000K свеча 100x37;44.65;;47;;http://svetonik.ru/upload/iblock/a47/a47d5dcb0cee89dcdf46fe385efc7a39.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7668756;;5;220;4000;30000;100х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light candle   LED  5,0W 220V E14 2700K свеча 100x37;44.65;;47;;http://svetonik.ru/upload/iblock/276/276a44c7318b57fb4b04e42a00332371.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";7668754;;5;220;2700;30000;100х37;;E14
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light globe LED  5.0W G45 220V E14 4000K шар  77x45;49.4;;52;;http://svetonik.ru/upload/iblock/a8f/a8f0508ebb8904d8da0c6d7770a16f69.png;;11914;;5;220;4000;30000;77х45;G45;E14
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light globe LED  5.0W G45 220V E14 2700K шар  77x45;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/db7/db7c76ec5e69a31044438a79b02a87e8.png;;11913;;5;220;2700;30000;77х45;G45;E14
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light Globe  LED 5.0W G45 220V E27 4000K шар 75x45;49.4;;52;;http://svetonik.ru/upload/iblock/f8f/f8f8be247d53150bbfd73adcf20847f7.png;;11904;;5;220;4000;30000;75х45;G45;E27
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light Globe  LED 5.0W G45 220V E27 2700K шар 75x45;49.4;;52;;http://svetonik.ru/upload/iblock/0db/0db870e6517250563a826df9d823cfca.png;;11903;;5;220;2700;30000;75х45;G45;E27
Серия Ecola-Light - наиболее массовые позиции;Лампа светодиодная Ecola Light Globe LED 4.0W G45 220V E27 4000K шар 75х45;49.4;;52;;http://svetonik.ru/upload/iblock/f26/f2680f2a2755c51276681884caf36044.png;Светодиодная (LED) лампа-шар серии Экола-Лайт. Цоколь Е27 (стандартный), 4.0W, Цветовая температура 4000К (естественно-белый свет).Светоотдача соответствует 35-40-ваттной лампе накаливания.  В лампах  Ecola используются светодиоды с повышенной светоотдачей.Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.;11102;;4;220;4000;30000;75х45;G45;E27
Серия Ecola-Light - наиболее массовые позиции;Лампа светодиодная Ecola Light Globe LED 4.0W G45 220V E27 2700K шар 75х45;49.4;;52;;http://svetonik.ru/upload/iblock/905/905d6abd83232c199f70d4942b070cae.png;Светодиодная (LED) лампа-шар серии Экола-Лайт. Цоколь Е27 (стандартный), 4.0W, Цветовая температура 2700К (теплый белый, как лампа накаливания).Светоотдача соответствует 35-40-ваттной лампе накаливания.  В лампах  Ecola используются светодиоды с повышенной светоотдачей.Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.;11101;;4;220;2700;30000;75х45;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light Globe  LED 4.0W G45 220V E14 4000K шар 77x45;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/202/2027476a401b3533e6bb9e56b850c024.png;Светодиодная (LED) лампа-шар серии Экола-Лайт. Цоколь Е14 (миньон), 4.0W, Цветовая температура 4000К (естественно-белый свет).Светоотдача соответствует 35-40-ваттной лампе накаливания.  В лампах  Ecola используются светодиоды с повышенной светоотдачей.Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.;11100;;4;220;4000;30000;77х45;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light Globe  LED 4.0W G45 220V E14 2700K шар 77x45;45.599999999999994;;48;;http://svetonik.ru/upload/iblock/93e/93ef7643664def9db171c94ae13c4b2e.png;Светодиодная (LED) лампа-шар серии Экола-Лайт. Цоколь Е14 (миньон), 4.0W, Цветовая температура 2700К (теплый белый, как лампа накаливания).Светоотдача соответствует 35-40-ваттной лампе накаливания.  В лампах  Ecola используются светодиоды с повышенной светоотдачей.Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.;11099;;4;220;2700;30000;77х45;;E14
Серия Ecola-Light - наиболее массовые позиции;Ecola Light classic   LED Eco  9,2W A60 220V E27 4000K 110x60;53.199999999999996;;56;;http://svetonik.ru/upload/iblock/74b/74bd074c445bb006c0284d5049c81eaf.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";8421031;;9.2;220;4000;30000;110х60;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light classic   LED Eco  9,2W A60 220V E27 2700K 110x60;53.199999999999996;;56;;http://svetonik.ru/upload/iblock/30c/30c800419db960329483eb23fe0ae01d.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";8421029;;9.2;220;2700;30000;110х60;;E27
Серия Ecola-Light - наиболее массовые позиции;Ecola Light classic   LED  7,0W A55 220V E27 2700K 100x55;34.199999999999996;;36;;http://svetonik.ru/upload/iblock/ab0/ab00221e978d922fd4cf09ea8b01b956.png;"Ecola-Light
Разрабатывая эту серию, мы стремились предложить ассортимент наиболее ходовых стандартных 
позиций, максимально снизив конечную цену без ущерба качеству. Как и все остальные лампы 
Ecola, Ecola-Light проходят предпродажное тестирование в Москве.";13717476;;7;220;2700;30000;100x55;;E27
Серия Ecola-Light - наиболее массовые позиции;НОВИНКА!Лампа светодиодная Ecola Light classic LED 11.5W A60 220-240V E27 4000K композит 106х60;57.949999999999996;;61;;http://svetonik.ru/upload/iblock/24b/24b9163d24c8c8fbfb3f9e2ba9ffec18.png;Светодиодная (LED) яркая лампа-шар серии Ecola Light. Цоколь Е27 (обычный), 11.5W, Цветовая температура 4000К (теплый белый свет, как лампа накаливания).Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.Композитный радиатор (алюминий, покрытый тонким слоем теплопроводящего пластика) обеспечивает достаточное охлаждение лампы.;11441;;11.5;220;4000;30000;106х60;;E27
Серия Ecola-Light - наиболее массовые позиции;НОВИНКА!Лампа светодиодная Ecola Light classic LED 11.5W A60 220-240V E27 2700K композит 106х60;57.0;;60;;http://svetonik.ru/upload/iblock/945/945615a63c93110e5ff155339907bc16.png;Светодиодная (LED) яркая лампа-шар серии Ecola Light. Цоколь Е27 (обычный), 11.5W, Цветовая температура 2700К (теплый белый свет, как лампа накаливания).Средний срок службы - 30 тысяч часов - в 3 раза больше, чем у энергосберегающей лампы, и в 30 раз больше, чем у лампы накаливания.Композитный радиатор (алюминий, покрытый тонким слоем теплопроводящего пластика) обеспечивает достаточное охлаждение лампы.;11440;;11.5;220;2700;30000;106х60;;E27
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light Reflector  R39 LED 4.0W 220V  E14  4200K 69x39;48.449999999999996;;51;;http://svetonik.ru/upload/iblock/3b4/3b48498c565432fb6a5ac11ddbb3e219.png;;11927;;4;220;4200;30000;69х39;R39;E14
Серия Ecola-Light - наиболее массовые позиции;Лампа Ecola Light Reflector  R39 LED 4.0W 220V  E14  2800K 69x39;48.449999999999996;;51;;http://svetonik.ru/upload/iblock/866/8662b68009ea5035928e07ac68469af2.png;;11926;;4;220;2800;30000;69х39;R39;E14
